"tmin","v"
515,14
516,16
517,15
518,14
519,16
520,17
521,17
522,18
523,18
524,16
525,17
526,14
527,14
528,13
529,13
530,12
531,13
532,13
533,12
534,13
535,12
536,10
537,11
538,11
539,8
540,7
541,7
542,6
543,6
544,6
545,6
546,6
547,6
548,6
549,7
550,6
551,6
552,6
553,7
554,7
555,7
556,7
557,8
558,9
559,9
560,9
561,9
562,8
563,9
564,9
565,9
566,10
567,10
568,10
569,10
570,10
571,11
572,12
573,10
574,10
575,9
576,9
577,8
578,8
579,7
580,8
581,9
582,10
583,10
584,10
585,9
586,9
587,10
588,11
589,13
590,14
591,14
592,15
593,13
594,13
595,12
596,12
597,11
598,11
599,10
600,9
601,9
602,10
603,11
604,11
605,13
606,11
607,12
608,11
609,11
610,10
611,10
612,11
613,10
614,10
615,10
616,10
617,10
618,10
619,10
620,11
621,11
622,11
623,10
624,10
625,8
626,9
627,8
628,9
629,10
630,10
631,9
632,9
633,9
634,9
635,8
636,8
637,8
638,9
639,10
640,9
641,9
642,9
643,8
644,9
645,10
646,9
647,9
648,10
649,10
650,10
651,9
652,10
653,9
654,9
655,9
656,8
657,8
658,8
659,7
660,7
661,7
662,6
663,6
664,6
665,6
666,6
667,6
668,6
669,6
670,6
671,6
672,5
673,6
674,6
675,7
676,6
677,7
678,8
679,8
680,8
681,8
682,6
683,5
684,5
685,5
686,5
687,5
688,6
689,7
690,6
691,7
692,7
693,7
694,7
695,7
696,6
697,6
698,5
699,5
700,5
701,5
702,6
703,6
704,6
705,6
706,5
707,5
708,5
709,4
710,5
711,5
712,4
713,4
714,4
715,4
716,4
717,5
718,6
719,6
720,6
721,7
722,8
723,8
724,8
725,9
726,9
727,10
728,10
729,10
730,10
731,11
732,11
733,10
734,10
735,11
736,11
737,10
738,10
739,10
740,9
741,8
742,8
743,8
744,8
745,8
746,9
747,9
748,9
749,9
750,9
751,9
752,9
753,9
754,8
755,8
756,9
757,9
758,8
759,8
760,8
761,8
762,8
763,8
764,7
765,7
766,7
767,6
768,6
769,5
770,5
771,5
772,5
773,5
774,5
775,5
776,4
777,4
778,4
779,4
780,4
781,4
782,4
783,5
784,3
785,3
786,2
787,2
788,3
789,2
790,1
791,1
792,1
793,2
794,2
795,1
796,1
797,1
798,1
799,2
800,2
801,2
802,2
803,3
804,4
805,4
806,4
807,5
808,5
809,5
810,5
811,6
812,11
813,12
814,12
815,12
816,12
817,12
818,10
819,9
820,9
821,10
822,9
823,8
824,8
825,7
826,7
827,8
828,8
829,9
830,7
831,8
832,8
833,7
834,7
835,7
836,8
837,8
838,7
839,7
840,7
841,8
842,8
843,8
844,8
845,8
846,8
847,9
848,10
849,9
850,7
851,7
852,7
853,7
854,6
855,6
856,6
857,6
858,7
859,6
860,5
861,6
862,6
863,6
864,5
865,5
866,5
867,6
868,5
869,5
870,6
871,7
872,6
873,6
874,5
875,5
876,5
877,5
878,5
879,4
880,4
881,3
882,3
883,3
884,2
885,2
886,3
887,2
888,1
889,1
890,1
891,3
892,4
893,3
894,3
895,3
896,2
897,3
898,4
899,4
900,4
901,4
902,5
903,4
904,5
905,8
906,8
907,7
908,6
909,6
910,7
911,7
912,7
913,6
914,5
915,5
916,5
917,5
918,5
919,5
920,5
921,5
922,4
923,5
924,5
925,5
926,6
927,6
928,6
929,7
930,7
931,6
932,6
933,6
934,7
935,6
936,6
937,6
938,6
939,7
940,7
941,6
942,6
943,6
944,7
945,7
946,7
947,12
948,12
949,11
950,11
951,11
952,11
953,10
954,10
955,10
956,9
957,8
958,8
959,8
960,8
961,10
962,10
963,10
964,10
965,10
966,10
967,9
968,9
969,10
970,10
971,9
972,8
973,8
974,8
975,11
976,10
977,9
978,9
979,8
980,8
981,8
982,7
983,6
984,6
985,6
986,7
987,7
988,8
989,7
990,7
991,6
992,6
993,6
994,6
995,5
996,6
997,6
998,6
999,7
1000,7
1001,7
1002,6
1003,6
1004,6
1005,5
1006,4
1007,4
1008,4
1009,4
1010,5
1011,5
1012,5
1013,6
1014,5
1015,5
1016,4
1017,5
1018,5
1019,6
1020,6
1021,5
1022,5
1023,5
1024,5
1025,6
1026,7
1027,8
1028,8
1029,8
1030,8
1031,8
1032,7
1033,7
1034,6
1035,5
1036,5
1037,5
1038,4
1039,4
1040,4
1041,3
1042,4
1043,4
1044,4
1045,4
1046,4
1047,5
1048,5
1049,5
1050,5
1051,7
1052,7
1053,7
1054,8
1055,9
1056,9
1057,8
1058,8
1059,9
1060,8
1061,9
1062,9
1063,9
1064,9
1065,9
1066,10
1067,11
1068,9
1069,9
1070,10
1071,10
1072,9
1073,8
1074,8
1075,8
1076,8
1077,9
1078,9
1079,9
1080,10
1081,9
1082,9
1083,9
1084,9
1085,9
1086,8
1087,10
1088,10
1089,11
1090,11
1091,11
1092,11
1093,11
1094,10
1095,11
1096,9
1097,9
1098,9
1099,9
1100,9
1101,9
1102,8
1103,8
1104,7
1105,7
1106,7
1107,7
1108,7
1109,7
1110,7
1111,7
1112,7
1113,6
1114,6
1115,6
1116,6
1117,6
1118,6
1119,6
1120,6
1121,6
1122,6
1123,6
1124,5
1125,6
1126,6
1127,6
1128,5
1129,5
1130,6
1131,7
1132,6
1133,7
1134,7
1135,7
1136,7
1137,7
1138,7
1139,7
1140,6
1141,7
1142,7
1143,7
1144,6
1145,6
1146,5
1147,6
1148,6
1149,6
1150,5
1151,5
1152,5
1153,5
1154,4
1155,4
1156,2
1157,1
1158,2
1159,4
1160,5
1161,4
1162,3
1163,4
1164,4
1165,5
1166,5
1167,6
1168,6
1169,7
1170,6
1171,6
1172,6
1173,5
1174,4
1175,5
1176,5
1177,5
1178,5
1179,6
1180,4
1181,4
1182,4
1183,4
1184,5
1185,5
1186,6
1187,5
1188,5
1189,5
1190,5
1191,5
1192,5
1193,5
1194,5
1195,5
1196,6
1197,6
1198,6
1199,6
1200,6
1201,5
1202,5
1203,5
1204,5
1205,6
1206,6
1207,5
1208,5
1209,5
1210,4
1211,3
1212,3
1213,3
1214,3
1215,3
1216,3
1217,4
1218,4
1219,4
1220,5
1221,5
1222,5
1223,4
1224,5
1225,4
1226,5
1227,6
1228,4
1229,4
1230,3
1231,3
1232,4
1233,4
1234,4
1235,4
1236,4
1237,4
1238,4
1239,4
1240,4
1241,3
1242,2
1243,2
1244,3
1245,3
1246,3
1247,3
1248,4
1249,4
1250,4
1251,5
1252,5
1253,5
1254,5
1255,5
1256,5
1257,5
1258,6
1259,6
1260,6
1261,5
1262,6
1263,7
1264,8
1265,8
1266,8
1267,8
1268,8
1269,9
1270,9
1271,9
1272,7
1273,6
1274,6
1275,5
1276,5
1277,5
1278,4
1279,4
1280,5
1281,5
1282,6
1283,6
1284,6
1285,6
1286,6
1287,6
1288,5
1289,6
1290,6
1291,6
1292,5
1293,5
1294,4
1295,4
1296,4
1297,4
1298,4
1299,5
1300,6
1301,6
1302,7
1303,7
1304,7
1305,7
1306,7
1307,6
1308,6
1309,4
1310,3
1311,3
1312,3
1313,3
1314,4
1315,4
1316,4
1317,4
1318,4
1319,3
1320,4
1321,5
1322,5
1323,5
1324,5
1325,5
1326,5
1327,5
1328,4
1329,5
1330,5
1331,5
1332,5
1333,5
1334,5
1335,5
1336,5
1337,5
1338,6
1339,6
1340,7
1341,7
1342,8
1343,8
1344,8
1345,9
1346,8
1347,7
1348,7
1349,6
1350,6
1351,7
1352,7
1353,7
1354,7
1355,8
1356,8
1357,8
1358,9
1359,9
1360,9
1361,8
1362,9
1363,9
1364,8
1365,8
1366,7
1367,6
1368,6
1369,6
1370,6
1371,5
1372,5
1373,5
1374,4
1375,4
1376,3
1377,4
1378,4
1379,4
1380,3
1381,3
1382,3
1383,3
1384,3
1385,3
1386,3
1387,4
1388,5
1389,4
1390,5
1391,6
1392,4
1393,5
1394,5
1395,4
1396,4
1397,4
1398,4
1399,4
1400,4
1401,4
1402,4
1403,4
1404,4
1405,5
1406,6
1407,7
1408,7
1409,7
1410,7
1411,6
1412,6
1413,6
1414,6
1415,7
1416,5
1417,7
1418,7
1419,7
1420,8
1421,8
1422,8
1423,8
1424,8
1425,10
1426,10
1427,10
1428,9
1429,9
1430,9
1431,9
1432,8
1433,8
1434,7
1435,6
1436,5
1437,4
1438,4
1439,4
1440,5
1441,4
1442,4
1443,5
1444,5
1445,5
1446,5
1447,5
1448,6
1449,6
1450,6
1451,6
1452,5
1453,5
1454,4
1455,4
1456,4
1457,4
1458,4
1459,3
1460,4
1461,5
1462,5
1463,6
1464,6
1465,7
1466,7
1467,7
1468,8
1469,7
1470,5
1471,5
1472,5
1473,5
1474,6
1475,6
1476,5
1477,5
1478,5
1479,5
1480,4
1481,3
1482,3
1483,2
1484,3
1485,4
1486,4
1487,4
1488,4
1489,4
1490,5
1491,5
1492,4
1493,4
1494,5
1495,5
1496,5
1497,4
1498,5
1499,5
1500,5
1501,5
1502,5
1503,5
1504,4
1505,3
1506,3
1507,1
1508,2
1509,2
1510,3
1511,3
1512,3
1513,4
1514,4
1515,5
1516,5
1517,5
1518,4
1519,4
1520,5
1521,5
1522,5
1523,7
1524,6
1525,7
1526,7
1527,7
1528,8
1529,10
1530,10
1531,11
1532,11
1533,12
1534,12
1535,13
1536,14
1537,14
1538,12
1539,10
1540,10
1541,10
1542,9
1543,9
1544,10
1545,9
1546,7
1547,7
1548,7
1549,7
1550,6
1551,7
1552,7
1553,7
1554,8
1555,8
1556,9
1557,9
1558,9
1559,8
1560,9
1561,9
1562,10
1563,10
1564,10
1565,9
1566,8
1567,7
1568,7
1569,7
1570,7
1571,7
1572,7
1573,8
1574,7
1575,7
1576,7
1577,9
1578,9
1579,9
1580,9
1581,9
1582,8
1583,7
1584,7
1585,7
1586,8
1587,8
1588,8
1589,8
1590,11
1591,10
1592,10
1593,9
1594,10
1595,10
1596,10
1597,10
1598,11
1599,10
1600,9
1601,9
1602,9
1603,10
1604,11
1605,10
1606,11
1607,12
1608,12
1609,10
1610,11
1611,11
1612,10
1613,9
1614,9
1615,9
1616,8
1617,8
1618,8
1619,8
1620,9
1621,10
1622,9
1623,9
1624,8
1625,9
1626,9
1627,9
1628,10
1629,11
1630,13
1631,16
1632,16
1633,18
1634,19
1635,20
1636,19
1637,20
1638,19
1639,20
1640,18
1641,18
1642,18
1643,18
1644,18
1645,18
1646,18
1647,18
1648,14
1649,14
1650,11
1651,11
1652,11
1653,11
1654,11
1655,10
1656,10
1657,10
1658,9
1659,10
1660,9
1661,9
1662,9
1663,8
1664,8
1665,8
1666,8
1667,8
1668,8
1669,9
1670,11
1671,12
1672,11
1673,11
1674,11
1675,10
1676,9
1677,8
1678,7
1679,6
1680,6
1681,7
1682,6
1683,7
1684,5
1685,5
1686,6
1687,6
1688,6
1689,6
1690,6
1691,7
1692,7
1693,7
1694,8
1695,9
1696,10
1697,10
1698,11
1699,12
1700,11
1701,11
1702,11
1703,11
1704,11
1705,11
1706,12
1707,13
1708,12
1709,12
1710,9
1711,8
1712,9
1713,10
1714,10
1715,9
1716,10
1717,10
1718,9
1719,9
1720,9
1721,9
1722,10
1723,9
1724,9
1725,9
1726,9
1727,9
1728,9
1729,8
1730,7
1731,7
1732,7
1733,8
1734,8
1735,8
1736,8
1737,8
1738,8
1739,9
1740,9
1741,9
1742,8
1743,8
1744,8
1745,9
1746,9
1747,8
1748,8
1749,7
1750,7
1751,6
1752,6
1753,6
1754,6
1755,6
1756,6
1757,6
1758,6
1759,6
1760,7
1761,7
1762,8
1763,9
1764,8
1765,8
1766,8
1767,7
1768,6
1769,5
1770,5
1771,5
1772,5
1773,5
1774,6
1775,7
1776,7
1777,8
1778,8
1779,7
1780,7
1781,7
1782,7
1783,8
1784,8
1785,8
1786,8
1787,9
1788,8
1789,8
1790,8
1791,7
1792,7
1793,7
1794,7
1795,7
1796,7
1797,8
1798,8
1799,9
1800,8
1801,8
1802,8
1803,7
1804,9
1805,10
1806,10
1807,9
1808,8
1809,8
1810,8
1811,9
1812,8
1813,9
1814,8
1815,7
1816,8
1817,8
1818,7
1819,7
1820,7
1821,9
1822,9
1823,9
1824,9
1825,10
1826,9
1827,9
1828,10
1829,9
1830,9
1831,9
1832,10
1833,9
1834,9
1835,8
1836,8
1837,8
1838,8
1839,8
1840,8
1841,8
1842,7
1843,6
1844,6
1845,6
1846,6
1847,7
1848,8
1849,8
1850,7
1851,7
1852,7
1853,6
1854,5
1855,4
1856,4
1857,4
1858,3
1859,3
1860,4
1861,3
1862,3
1863,3
1864,3
1865,3
1866,3
1867,3
1868,3
1869,3
1870,3
1871,3
1872,2
1873,3
1874,4
1875,3
1876,1
1877,1
1878,1
1879,1
1880,1
1881,1
1882,1
1883,1
1884,1
1885,1
1886,1
1887,1
1888,2
1889,2
1890,3
1891,3
1892,1
1893,1
1894,1
1895,1
1896,1
1897,2
1898,1
1899,1
1900,1
1901,1
1902,1
1903,1
1904,1
1905,2
1906,3
1907,4
1908,4
1909,5
1910,5
1911,5
1912,4
1913,4
1914,5
1915,3
1916,3
1917,3
1918,4
1919,4
1920,4
1921,4
1922,4
1923,3
1924,4
1925,5
1926,5
1927,5
1928,6
1929,6
1930,6
1931,6
1932,6
1933,8
1934,8
1935,8
1936,9
1937,9
1938,8
1939,8
1940,8
1941,7
1942,8
1943,8
1944,8
1945,8
1946,7
1947,7
1948,7
1949,8
1950,7
1951,6
1952,5
1953,5
1954,4
1955,5
1956,6
1957,6
1958,7
1959,7
1960,7
1961,8
1962,8
1963,9
1964,9
1965,8
1966,7
1967,6
1968,6
1969,4
1970,3
1971,3
1972,4
1973,5
1974,5
1975,5
1976,5
1977,4
1978,3
1979,3
1980,5
1981,6
1982,6
1983,6
1984,7
1985,8
1986,8
1987,9
1988,9
1989,9
1990,9
1991,9
1992,8
1993,9
1994,9
1995,9
1996,8
1997,7
1998,7
1999,7
2000,7
2001,8
2002,7
2003,7
2004,7
2005,7
2006,7
2007,7
2008,7
2009,7
2010,8
2011,8
2012,8
2013,8
2014,8
2015,8
2016,6
2017,6
2018,7
2019,8
2020,8
2021,7
2022,7
2023,6
2024,7
2025,6
2026,6
2027,7
2028,7
2029,8
2030,9
2031,9
2032,8
2033,8
2034,9
2035,8
2036,8
2037,7
2038,7
2039,7
2040,7
2041,7
2042,6
2043,6
2044,6
2045,6
2046,6
2047,7
2048,7
2049,6
2050,6
2051,5
2052,5
2053,5
2054,6
2055,5
2056,6
2057,6
2058,6
2059,4
2060,4
2061,4
2062,5
2063,6
2064,6
2065,6
2066,6
2067,7
2068,8
2069,7
2070,7
2071,7
2072,8
2073,7
2074,9
2075,9
2076,8
2077,7
2078,7
2079,7
2080,7
2081,7
2082,6
2083,6
2084,6
2085,7
2086,6
2087,6
2088,6
2089,6
2090,7
2091,6
2092,6
2093,6
2094,5
2095,5
2096,4
2097,4
2098,4
2099,4
2100,4
2101,4
2102,4
2103,5
2104,5
2105,5
2106,5
2107,6
2108,5
2109,5
2110,5
2111,5
2112,5
2113,5
2114,6
2115,6
2116,6
2117,6
2118,6
2119,6
2120,6
2121,6
2122,6
2123,7
2124,6
2125,6
2126,6
2127,6
2128,6
2129,5
2130,4
2131,4
2132,3
2133,3
2134,3
2135,3
2136,3
2137,3
2138,2
2139,2
2140,2
2141,2
2142,2
2143,2
2144,2
2145,2
2146,2
2147,2
2148,1
2149,1
2150,1
2151,1
2152,2
2153,3
2154,4
2155,3
2156,4
2157,4
2158,5
2159,6
2160,6
2161,6
2162,6
2163,6
2164,5
2165,5
2166,6
2167,5
2168,6
2169,6
2170,6
2171,7
2172,7
2173,6
2174,7
2175,7
2176,8
2177,9
2178,10
2179,9
2180,9
2181,8
2182,7
2183,8
2184,8
2185,8
2186,9
2187,9
2188,7
2189,8
2190,8
2191,8
2192,9
2193,8
2194,8
2195,7
2196,7
2197,6
2198,6
2199,3
2200,4
2201,4
2202,4
2203,5
2204,6
2205,5
2206,4
2207,5
2208,4
2209,4
2210,4
2211,4
2212,4
2213,3
2214,4
2215,4
2216,4
2217,3
2218,3
2219,4
2220,3
2221,3
2222,3
2223,3
2224,4
2225,3
2226,4
2227,5
2228,4
2229,4
2230,4
2231,4
2232,4
2233,4
2234,4
2235,4
2236,4
2237,5
2238,5
2239,4
2240,4
2241,5
2242,5
2243,3
2244,3
2245,3
2246,3
2247,3
2248,3
2249,4
2250,3
2251,3
2252,3
2253,3
2254,3
2255,3
2256,3
2257,3
2258,3
2259,3
2260,4
2261,4
2262,4
2263,5
2264,4
2265,4
2266,4
2267,5
2268,6
2269,5
2270,4
2271,4
2272,4
2273,4
2274,4
2275,5
2276,6
2277,6
2278,6
2279,5
2280,5
2281,6
2282,6
2283,6
2284,6
2285,6
2286,6
2287,6
2288,6
2289,6
2290,6
2291,6
2292,6
2293,6
2294,6
2295,6
2296,7
2297,7
2298,8
2299,8
2300,7
2301,7
2302,7
2303,7
2304,7
2305,8
2306,8
2307,8
2308,9
2309,9
2310,9
2311,9
2312,8
2313,8
2314,6
2315,5
2316,5
2317,5
2318,6
2319,6
2320,8
2321,8
2322,7
2323,7
2324,6
2325,6
2326,6
2327,6
2328,7
2329,7
2330,7
2331,7
2332,8
2333,8
2334,8
2335,8
2336,8
2337,8
2338,9
2339,9
2340,9
2341,9
2342,9
2343,9
2344,10
2345,10
2346,9
2347,10
2348,10
2349,10
2350,10
2351,11
2352,10
2353,11
2354,13
2355,13
2356,13
2357,13
2358,12
2359,12
2360,12
2361,12
2362,12
2363,13
2364,13
2365,13
2366,13
2367,12
2368,12
2369,13
2370,11
2371,9
2372,7
2373,7
2374,7
2375,7
2376,7
2377,7
2378,8
2379,8
2380,9
2381,10
2382,10
2383,10
2384,10
2385,10
2386,8
2387,7
2388,5
2389,6
2390,7
2391,7
2392,8
2393,8
2394,9
2395,7
2396,7
2397,7
2398,7
2399,6
2400,7
2401,7
2402,7
2403,8
2404,8
2405,7
2406,6
2407,6
2408,7
2409,7
2410,7
2411,7
2412,7
2413,5
2414,6
2415,6
2416,5
2417,5
2418,5
2419,6
2420,5
2421,5
2422,4
2423,4
2424,4
2425,4
2426,4
2427,4
2428,4
2429,3
2430,3
2431,3
2432,1
2433,1
2434,1
2435,1
2436,1
2437,1
2438,1
2439,2
2440,3
2441,4
2442,4
2443,5
2444,5
2445,5
2446,5
2447,5
2448,4
2449,4
2450,4
2451,4
2452,3
2453,2
2454,2
2455,3
2456,4
2457,4
2458,5
2459,6
2460,5
2461,5
2462,5
2463,4
2464,4
2465,5
2466,5
2467,5
2468,4
2469,5
2470,6
2471,5
2472,5
2473,6
2474,6
2475,6
2476,5
2477,5
2478,5
2479,5
2480,5
2481,6
2482,6
2483,6
2484,6
2485,6
2486,5
2487,5
2488,6
2489,6
2490,6
2491,6
2492,6
2493,6
2494,6
2495,6
2496,5
2497,6
2498,7
2499,7
2500,8
2501,8
2502,8
2503,7
2504,8
2505,9
2506,7
2507,7
2508,8
2509,9
2510,8
2511,7
2512,7
2513,6
2514,6
2515,7
2516,9
2517,8
2518,8
2519,9
2520,11
2521,10
2522,10
2523,9
2524,11
2525,10
2526,9
2527,9
2528,9
2529,9
2530,9
2531,9
2532,11
2533,13
2534,12
2535,11
2536,10
2537,11
2538,10
2539,8
2540,8
2541,8
2542,8
2543,9
2544,11
2545,11
2546,9
2547,9
2548,10
2549,11
2550,12
2551,13
2552,14
2553,13
2554,15
2555,14
2556,12
2557,11
2558,11
2559,9
2560,7
2561,6
2562,6
2563,7
2564,7
2565,6
2566,6
2567,5
2568,5
2569,5
2570,5
2571,5
2572,6
2573,7
2574,7
2575,7
2576,7
2577,7
2578,7
2579,7
2580,7
2581,8
2582,9
2583,9
2584,10
2585,9
2586,9
2587,10
2588,10
2589,11
2590,10
2591,10
2592,10
2593,11
2594,12
2595,12
2596,12
2597,13
2598,11
2599,10
2600,10
2601,9
2602,9
2603,9
2604,8
2605,8
2606,9
2607,10
2608,10
2609,11
2610,10
2611,10
2612,12
2613,12
2614,11
2615,12
2616,12
2617,14
2618,15
2619,16
2620,16
2621,16
2622,14
2623,12
2624,12
2625,11
2626,13
2627,12
2628,12
2629,12
2630,11
2631,9
2632,10
2633,10
2634,10
2635,9
2636,8
2637,8
2638,8
2639,8
2640,8
2641,8
2642,8
2643,8
2644,7
2645,7
2646,8
2647,7
2648,7
2649,8
2650,8
2651,8
2652,8
2653,7
2654,7
2655,7
2656,9
2657,9
2658,8
2659,8
2660,8
2661,8
2662,9
2663,10
2664,11
2665,9
2666,8
2667,7
2668,8
2669,8
2670,8
2671,8
2672,9
2673,7
2674,7
2675,6
2676,6
2677,7
2678,8
2679,9
2680,8
2681,7
2682,7
2683,7
2684,7
2685,7
2686,8
2687,9
2688,9
2689,8
2690,8
2691,9
2692,9
2693,10
2694,11
2695,13
2696,12
2697,12
2698,12
2699,11
2700,10
2701,9
2702,8
2703,8
2704,7
2705,7
2706,7
2707,7
2708,7
2709,8
2710,9
2711,9
2712,9
2713,8
2714,9
2715,8
2716,8
2717,9
2718,8
2719,8
2720,8
2721,8
2722,10
2723,10
2724,9
2725,8
2726,8
2727,7
2728,6
2729,6
2730,7
2731,7
2732,7
2733,7
2734,7
2735,6
2736,6
2737,5
2738,3
2739,3
2740,4
2741,4
2742,4
2743,3
2744,4
2745,4
2746,3
2747,4
2748,4
2749,4
2750,4
2751,4
2752,4
2753,4
2754,3
2755,3
2756,3
2757,3
2758,2
2759,3
2760,3
2761,3
2762,3
2763,3
2764,3
2765,3
2766,3
2767,4
2768,3
2769,3
2770,3
2771,3
2772,4
2773,3
2774,3
2775,3
2776,1
2777,1
2778,1
2779,1
2780,1
2781,1
2782,1
2783,1
2784,1
2785,4
2786,4
2787,4
2788,4
2789,3
2790,3
2791,2
2792,2
2793,2
2794,1
2795,1
2796,1
2797,1
2798,1
2799,1
2800,1
2801,2
2802,4
2803,4
2804,5
2805,5
2806,5
2807,6
2808,5
2809,5
2810,5
2811,6
2812,6
2813,7
2814,6
2815,7
2816,6
2817,6
2818,6
2819,6
2820,7
2821,7
2822,7
2823,7
2824,8
2825,7
2826,7
2827,8
2828,7
2829,8
2830,7
2831,7
2832,7
2833,7
2834,7
2835,7
2836,7
2837,8
2838,8
2839,8
2840,9
2841,9
2842,10
2843,10
2844,9
2845,9
2846,9
2847,9
2848,9
2849,9
2850,10
2851,11
2852,11
2853,10
2854,9
2855,9
2856,9
2857,8
2858,8
2859,8
2860,9
2861,8
2862,7
2863,7
2864,8
2865,9
2866,9
2867,9
2868,9
2869,9
2870,9
2871,9
2872,9
2873,9
2874,8
2875,9
2876,10
2877,11
2878,13
2879,12
2880,13
2881,13
2882,15
2883,13
2884,12
2885,12
2886,12
2887,12
2888,12
2889,11
2890,10
2891,9
2892,8
2893,8
2894,8
2895,7
2896,9
2897,9
2898,9
2899,9
2900,10
2901,10
2902,10
2903,9
2904,9
2905,9
2906,9
2907,8
2908,8
2909,8
2910,8
2911,10
2912,12
2913,12
2914,12
2915,14
2916,13
2917,12
2918,12
2919,11
2920,12
2921,12
2922,13
2923,14
2924,17
2925,17
2926,17
2927,16
2928,16
2929,17
2930,16
2931,15
2932,16
2933,15
2934,14
2935,14
2936,11
2937,10
2938,8
2939,8
2940,9
2941,10
2942,9
2943,8
2944,5
2945,5
2946,5
2947,6
2948,5
2949,5
2950,7
2951,7
2952,7
2953,7
2954,6
2955,7
2956,7
2957,8
2958,7
2959,7
2960,8
2961,8
2962,7
2963,7
2964,7
2965,7
2966,7
2967,7
2968,8
2969,9
2970,8
2971,8
2972,8
2973,8
2974,8
2975,7
2976,8
2977,8
2978,9
2979,9
2980,10
2981,9
2982,8
2983,9
2984,9
2985,8
2986,8
2987,7
2988,7
2989,6
2990,6
2991,6
2992,6
2993,5
2994,4
2995,5
2996,5
